ARK;"Object name/Title";Author;Date;"Inventory number";Collection;"Geographic references / Places";Location;MNR
cl020625035;"Etude d'oiseaux";"THIER Bernhard Heinrich";;"466 DR/ Recto; 392; vol.1, p.7";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Album 406 DR à 493 DR, Folio 68, dessiné au recto";
cl020625036;"Etude d'oiseaux";"THIER Bernhard Heinrich";;"466 DR/ Verso; 392; vol.1, p.7";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Album 406 DR à 493 DR, Folio 68, dessiné au verso";
cl020625037;"Etude d'oiseaux";"THIER Bernhard Heinrich";;"467 DR/ Recto; 392; vol.1, p.7";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Album 406 DR à 493 DR, Folio 69, dessiné au recto";
cl020625038;"Etude de paysage";"THIER Bernhard Heinrich";;"467 DR/ Verso; 392; vol.1, p.7";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Album 406 DR à 493 DR, Folio 69, dessiné au verso";
cl020625039;"Etude de paysage";"THIER Bernhard Heinrich";;"468 DR/ Recto; 392; vol.1, p.7";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Album 406 DR à 493 DR, Folio 70, dessiné au recto";
cl020625040;"Etude de paysage";"THIER Bernhard Heinrich";;"468 DR/ Verso; 392; vol.1, p.7";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Album 406 DR à 493 DR, Folio 70, dessiné au verso";
cl020625041;"Etude de paysage";"THIER Bernhard Heinrich";;"469 DR/ Recto; 392; vol.1, p.7";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Album 406 DR à 493 DR, Folio 71, dessiné au recto";
cl020625042;"Etude d'oiseaux";"THIER Bernhard Heinrich";;"469 DR/ Verso; 392; vol.1, p.7";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Album 406 DR à 493 DR, Folio 71, dessiné au verso";
cl020625043;"Etude de paysage";"THIER Bernhard Heinrich";;"470 DR/ Recto; 392; vol.1, p.7";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Album 406 DR à 493 DR, Folio 72, dessiné au recto";
cl020625044;"Etude de paysage et de corbeilles en osier";"THIER Bernhard Heinrich";;"471 DR/ Recto; 392; vol.1, p.7";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Album 406 DR à 493 DR, Folio 73, dessiné au recto";
cl020625045;"Etude de paysage";"THIER Bernhard Heinrich";;"472 DR/ Recto; 392; vol.1, p.7";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Album 406 DR à 493 DR, Folio 74, dessiné au recto";
cl020625046;"Etude de banc";"THIER Bernhard Heinrich";;"473 DR/ Verso; 392; vol.1, p.7";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Album 406 DR à 493 DR, Folio 83, dessiné au verso";
cl020625047;"Etude de banc";"THIER Bernhard Heinrich";;"474 DR/ Recto; 392; vol.1, p.7";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Album 406 DR à 493 DR, Folio 84, dessiné au recto";
cl020625048;"Etude de fontaine et de cheval";"THIER Bernhard Heinrich";;"475 DR/ Recto; 392; vol.1, p.7";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Album 406 DR à 493 DR, Folio 87, dessiné au recto";
cl020625049;"Etude de cheval";"THIER Bernhard Heinrich";;"475 DR/ Verso; 392; vol.1, p.7";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Album 406 DR à 493 DR, Folio 87, dessiné au verso";
cl020625050;"Etude de chevaux";"THIER Bernhard Heinrich";;"476 DR/ Recto; 392; vol.1, p.7";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Album 406 DR à 493 DR, Folio 88, dessiné au recto";
cl020625051;"Etude de chevaux";"THIER Bernhard Heinrich";;"476 DR/ Verso; 392; vol.1, p.7";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Album 406 DR à 493 DR, Folio 88, dessiné au verso";
cl020625052;"Etude de chevaux";"THIER Bernhard Heinrich";;"477 DR/ Recto; 392; vol.1, p.7";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Album 406 DR à 493 DR, Folio 89, dessiné au recto";
cl020625053;"Etude d'oiseaux et de plume de paon";"THIER Bernhard Heinrich";;"477 DR/ Verso; 392; vol.1, p.7";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Album 406 DR à 493 DR, Folio 89, dessiné au verso";
cl020625054;"Etude d'oiseaux et de cheval";"THIER Bernhard Heinrich";;"478 DR/ Recto; 392; vol.1, p.7";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Album 406 DR à 493 DR, Folio 90, dessiné au recto";
cl020625055;"Etude d'oiseaux";"THIER Bernhard Heinrich";;"478 DR/ Verso; 392; vol.1, p.7";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Album 406 DR à 493 DR, Folio 90, dessiné au verso";
cl020625056;"Etude d'oiseaux";"THIER Bernhard Heinrich";;"479 DR/ Recto; 392; vol.1, p.7";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Album 406 DR à 493 DR, Folio 91, dessiné au recto";
cl020625057;"Etude d'oiseaux";"THIER Bernhard Heinrich";;"479 DR/ Verso; 392; vol.1, p.7";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Album 406 DR à 493 DR, Folio 91, dessiné au verso";
cl020625058;"Etude de paysage";"THIER Bernhard Heinrich";;"480 DR/ Recto; 392; vol.1, p.7";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Album 406 DR à 493 DR, Folio 92, dessiné au recto";
cl020625059;"Etude d'oiseaux et de vase";"THIER Bernhard Heinrich";;"480 DR/ Verso; 392; vol.1, p.7";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Album 406 DR à 493 DR, Folio 92, dessiné au verso";
cl020625060;"Etude de paysage";"THIER Bernhard Heinrich";;"481 DR/ Recto; 392; vol.1, p.7";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Album 406 DR à 493 DR, Folio 93, dessiné au recto";
cl020625061;"Etude d'oiseaux";"THIER Bernhard Heinrich";;"481 DR/ Verso; 392; vol.1, p.7";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Album 406 DR à 493 DR, Folio 93, dessiné au verso";
cl020625062;"Etude de paysage";"THIER Bernhard Heinrich";;"482 DR/ Recto; 392; vol.1, p.7";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Album 406 DR à 493 DR, Folio 94, dessiné au recto";
cl020625063;"Etude d'oiseaux";"THIER Bernhard Heinrich";;"482 DR/ Verso; 392; vol.1, p.7";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Album 406 DR à 493 DR, Folio 94, dessiné au verso";
cl020625064;"Etude de paysage";"THIER Bernhard Heinrich";;"483 DR/ Recto; 392; vol.1, p.7";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Album 406 DR à 493 DR, Folio 95, dessiné au recto";
cl020625065;"Etude d'oiseaux";"THIER Bernhard Heinrich";;"483 DR/ Verso; 392; vol.1, p.7";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Album 406 DR à 493 DR, Folio 95, dessiné au verso";
cl020625066;"Etude de paysage";"THIER Bernhard Heinrich";;"484 DR/ Recto; 392; vol.1, p.7";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Album 406 DR à 493 DR, Folio 96, dessiné au recto";
cl020625067;"Etude d'oiseaux et de chien";"THIER Bernhard Heinrich";;"484 DR/ Verso; 392; vol.1, p.7";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Album 406 DR à 493 DR, Folio 96, dessiné au verso";
cl020625068;"Etude de paysage";"THIER Bernhard Heinrich";;"485 DR/ Recto; 392; vol.1, p.7";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Album 406 DR à 493 DR, Folio 97, dessiné au recto";
cl020625069;"Etude de paysage";"THIER Bernhard Heinrich";;"485 DR/ Verso; 392; vol.1, p.7";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Album 406 DR à 493 DR, Folio 97, dessiné au verso";
